179	3	3
180	3	3
181	3	2
182	3	2
183	3	3
184	3	2
185	3	3
186	3	2
187	3	3
188	3	3
189	3	2
190	3	2
191	3	4
192	3	2
193	3	2
194	3	2
195	3	2
196	3	3
197	3	2
198	3	2
199	3	2
200	3	2
201	3	2
202	3	2
203	3	2
204	3	3
205	3	2
206	3	3
207	3	5
208	3	4
209	3	2
210	3	3
211	3	2
212	3	2
213	3	2
214	3	2
215	3	2
216	3	2
217	3	2
218	3	2
219	3	2
220	3	2
221	3	2
222	3	2
223	3	2
224	3	2
225	3	2
226	3	3
227	3	2
228	3	4
229	3	2
230	3	2
231	3	3
232	3	3
233	3	2
234	3	3
235	3	2
236	3	2
237	3	2
238	3	3
239	3	2
240	3	2
241	3	2
242	3	2
243	3	5
244	3	2
245	3	3
246	3	2
247	3	3
248	3	2
249	3	2
250	3	2
251	3	2
252	3	2
253	3	2
254	3	2
255	3	2
256	3	2
257	3	3
258	3	4
259	3	2
260	3	3
261	3	4
262	3	2
263	3	6
264	3	2
265	3	3
266	3	3
267	3	3
268	3	2
269	3	2
270	3	3
271	3	2
272	3	2
273	3	2
274	3	2
275	3	2
276	3	2
277	3	2
278	3	2
279	3	2
280	3	2
281	3	2
282	3	2
283	3	2
284	3	2
285	3	2
286	3	3
287	3	3
288	3	2
289	3	3
290	3	3
291	3	2
292	3	2
293	3	2
294	3	3
295	3	3
296	3	3
297	3	3
298	3	7
299	3	4
300	3	2
301	3	3
302	3	2
303	3	2
304	3	3
305	3	2
306	3	2
307	3	2
308	3	2
309	3	2
310	3	4
311	3	2
312	3	2
313	3	2
314	3	2
315	3	2
316	3	2
317	3	2
318	3	2
319	3	3
320	3	2
321	3	2
322	3	2
323	3	2
324	3	2
325	3	2
326	3	2
327	3	2
328	3	3
329	3	2
330	3	2
331	3	5
332	3	2
333	3	2
334	3	6
335	3	2
336	3	3
337	3	2
338	3	5
339	3	2
340	3	2
341	3	4
342	3	2
343	3	3
344	3	2
345	3	2
346	3	2
347	3	6
348	3	4
349	3	2
350	3	2
351	3	3
352	3	3
353	3	3
354	3	2
355	3	3
356	3	2
357	3	2
358	3	2
359	3	3
360	3	2
361	3	2
362	3	2
363	3	2
364	3	2
365	3	2
366	3	2
367	3	2
368	3	2
369	3	2
370	3	2
371	3	2
372	3	2
373	3	2
374	3	2
375	3	2
376	3	2
377	3	2
378	3	2
379	3	2
380	3	2
381	3	2
382	3	2
383	3	2
384	3	2
385	3	2
386	3	2
387	3	2
388	3	2
389	3	2
390	3	2
391	3	2
392	3	2
393	3	2
394	3	2
395	3	2
396	3	2
397	3	3
398	3	2
399	3	2
400	3	2
401	3	2
402	3	2
403	3	2
404	3	2
405	3	2
406	3	10
407	3	2
408	3	2
409	3	3
410	3	4
411	3	2
412	3	2
413	3	2
414	3	3
415	3	3
416	3	4
417	3	2
418	3	3
419	3	3
420	3	2
421	3	3
422	3	3
423	3	3
424	3	2
425	3	3
426	3	2
427	3	5
428	3	3
429	3	3
430	3	2
431	3	3
432	3	2
433	3	2
434	3	2
435	3	2
436	3	2
437	3	4
438	3	2
439	3	3
440	3	2
441	3	2
442	3	2
443	3	2
444	3	2
445	3	3
446	3	2
447	3	2
448	3	2
449	3	2
450	3	2
451	3	2
452	3	4
453	3	2
454	3	2
455	3	2
456	3	2
457	3	2
458	3	2
459	3	4
460	3	2
461	3	2
462	3	2
463	3	2
464	3	4
465	3	2
466	3	2
467	3	2
468	3	3
469	3	2
470	3	2
471	3	2
472	3	2
473	3	2
474	3	2
475	3	2
476	3	3
477	3	2
478	3	2
479	3	2
480	3	2
481	3	2
482	3	2
483	3	2
484	3	2
485	3	2
486	3	3
487	3	2
488	3	2
489	3	2
490	3	2
491	3	3
492	3	5
493	3	2
494	3	2
495	3	2
496	3	2
497	3	2
498	3	5
499	3	2
500	3	3
501	3	2
502	3	3
503	3	2
504	3	3
505	3	2
506	3	2
507	3	2
508	3	3
509	3	2
510	3	2
511	3	4
512	3	2
513	3	2
514	3	3
515	3	2
516	3	4
517	3	2
518	3	2
519	3	2
520	3	2
521	3	3
522	3	3
523	3	4
524	3	4
525	3	3
526	3	3
527	3	2
528	3	2
529	3	3
530	3	4
531	3	3
532	3	2
533	3	3
534	3	3
535	3	2
536	3	4
537	3	2
538	3	2
539	3	2
540	3	2
541	3	2
542	3	2
543	3	2
544	3	2
545	3	2
546	3	2
547	3	2
548	3	3
549	3	2
550	3	2
551	3	2
552	3	2
553	3	2
554	3	4
555	3	3
556	3	3
557	3	2
558	3	3
559	3	2
560	3	2
561	3	2
562	3	2
563	3	2
564	3	2
565	3	2
566	3	4
567	3	2
568	3	2
569	3	2
570	3	2
571	3	2
572	3	2
573	3	2
574	3	2
575	3	2
576	3	2
577	3	2
578	3	2
579	3	2
580	3	2
581	3	3
582	3	4
583	3	2
584	3	2
585	3	2
586	3	3
587	3	2
588	3	3
589	3	3
590	3	2
591	3	3
592	3	2
593	3	2
594	3	2
595	3	2
596	3	2
597	3	2
598	3	2
599	3	2
600	3	2
601	3	2
602	3	2
603	3	2
604	3	2
605	3	2
606	3	2
607	3	2
608	3	2
609	3	2
610	3	2
611	3	2
612	3	2
613	3	3
614	3	2
615	3	3
616	3	2
617	3	2
618	3	2
619	3	2
620	3	4
621	3	2
622	3	2
623	3	2
624	3	3
625	3	2
626	3	2
627	3	2
628	3	2
629	3	2
630	3	2
631	3	2
632	3	2
633	3	2
634	3	2
635	3	2
636	3	2
637	3	2
638	3	2
639	3	2
640	3	2
641	3	2
642	3	2
643	3	2
644	3	2
645	3	2
646	3	2
647	3	2
648	3	2
649	3	2
650	3	2
651	3	2
652	3	2
653	3	2
654	3	2
655	3	2
656	3	2
657	3	2
658	3	2
659	3	2
660	3	2
661	3	2
662	3	2
663	3	2
664	3	2
665	3	4
666	3	2
667	3	2
668	3	2
669	3	2
670	3	2
671	3	2
672	3	2
673	3	2
674	3	2
675	3	2
676	3	2
677	3	2
678	3	2
679	3	2
680	3	3
681	3	2
682	3	3
683	3	2
684	3	3
685	3	2
686	3	2
687	3	2
688	3	3
689	3	2
690	3	4
691	3	2
692	3	10
693	3	2
694	3	6
695	3	2
696	3	3
697	3	2
698	3	3
699	3	2
700	3	2
701	3	2
702	3	3
703	3	2
704	3	3
705	3	2
706	3	2
707	3	3
708	3	2
709	3	3
710	3	3
711	3	2
712	3	3
713	3	2
714	3	5
715	3	3
716	3	3
717	3	3
718	3	2
719	3	3
720	3	2
721	3	3
722	3	2
723	3	2
724	3	2
725	3	4
726	3	3
727	3	3
728	3	4
729	3	4
730	3	2
731	3	2
732	3	3
733	3	2
734	3	4
735	3	3
736	3	2
737	3	4
738	3	4
739	3	3
740	3	3
741	3	3
742	3	3
743	3	3
744	3	2
745	3	3
746	3	2
747	3	3
748	3	2
749	3	2
750	3	3
751	3	2
752	3	4
753	3	5
754	3	3
755	3	3
756	3	3
757	3	2
758	3	3
759	3	3
760	3	4
761	3	2
762	3	2
763	3	3
764	3	2
765	3	2
766	3	2
767	3	3
768	3	2
769	3	3
770	3	2
771	3	2
772	3	2
773	3	2
774	3	2
775	3	2
776	3	2
777	3	2
778	3	2
779	3	3
780	3	2
781	3	3
782	3	2
783	3	2
784	3	2
785	3	2
786	3	2
787	3	2
788	3	2
789	3	2
790	3	4
791	3	3
792	3	2
793	3	2
794	3	2
795	3	3
796	3	2
797	3	2
798	3	4
799	3	2
800	3	2
801	3	2
802	3	2
803	3	2
804	3	3
805	3	2
806	3	3
807	3	2
808	3	3
809	3	3
810	3	2
811	3	2
812	3	2
813	3	2
814	3	2
815	3	3
816	3	2
817	3	2
818	3	2
819	3	2
820	3	2
821	3	3
822	3	2
823	3	2
824	3	2
825	3	3
826	3	2
827	3	2
828	3	2
829	3	2
830	3	4
831	3	2
832	3	2
833	3	2
834	3	3
835	3	2
836	3	2
837	3	3
838	3	2
839	3	2
840	3	2
841	3	2
842	3	2
843	3	2
844	3	2
845	3	2
846	3	2
847	3	4
848	3	3
849	3	2
850	3	3
851	3	2
852	3	4
853	3	2
854	3	3
855	3	2
856	3	3
857	3	3
858	3	3
859	3	2
860	3	2
861	3	2
862	3	2
863	3	2
864	3	2
865	3	2
866	3	3
867	3	2
868	3	3
869	3	2
870	3	2
871	3	2
872	3	2
873	3	3
874	3	2
875	3	2
876	3	3
877	3	2
878	3	2
879	3	2
880	3	3
881	3	2
882	3	2
883	3	2
884	3	2
885	3	2
886	3	2
887	3	2
888	3	2
889	3	3
890	3	2
891	3	2
892	3	2
893	3	2
894	3	2
895	3	4
896	3	2
897	3	3
898	3	2
899	3	2
900	3	2
901	3	2
902	3	3
903	3	2
904	3	2
905	3	2
906	3	2
907	3	2
908	3	2
909	3	2
910	3	2
911	3	5
912	3	2
913	3	2
914	3	2
915	3	5
916	3	6
917	3	2
918	3	3
919	3	2
920	3	4
921	3	2
922	3	2
923	3	2
924	3	5
925	3	2
926	3	3
927	3	2
928	3	3
929	3	2
930	3	2
931	3	2
932	3	3
933	3	2
934	3	3
935	3	2
936	3	2
937	3	2
938	3	2
939	3	2
940	3	2
941	3	2
942	3	2
943	3	2
944	3	2
945	3	2
946	3	2
947	3	2
948	3	2
949	3	2
950	3	2
951	3	2
952	3	2
953	3	2
954	3	2
955	3	2
956	3	2
957	3	2
958	3	2
959	3	2
960	3	2
961	3	2
962	3	2
963	3	2
964	3	2
965	3	2
966	3	2
967	3	2
968	3	2
969	3	2
970	3	2
971	3	2
972	3	2
973	3	2
974	3	2
975	3	2
976	3	2
977	3	2
978	3	2
979	3	2
980	3	2
981	3	2
982	3	2
983	3	2
984	3	2
985	3	2
986	3	2
987	3	2
988	3	2
989	3	2
990	3	2
991	3	8
992	3	2
993	3	2
994	3	2
995	3	2
996	3	2
997	3	2
998	3	2
999	3	2
1000	3	2
1001	3	2
1002	3	3
1003	3	2
1004	3	4
1005	3	2
1006	3	2
1007	3	2
1008	3	2
1009	3	2
1010	3	2
1011	3	2
1012	3	2
1013	3	2
1014	3	2
1015	3	2
1016	3	2
1017	3	2
1018	3	2
1019	3	2
1020	3	2
1021	3	2
1022	3	2
1023	3	4
1024	3	2
1025	3	2
1026	3	2
1027	3	2
1028	3	2
1029	3	2
1030	3	2
1031	3	2
1032	3	2
1033	3	2
1034	3	2
1035	3	2
1036	3	2
1037	3	2
1038	3	2
1039	3	2
1040	3	2
1041	3	2
1042	3	3
1043	3	2
1044	3	2
1045	3	2
1046	3	2
1047	3	2
1048	3	2
1049	3	3
1050	3	2
1051	3	2
1052	3	2
1053	3	4
1054	3	2
1055	3	2
1056	3	2
1057	3	2
1058	3	3
1059	3	3
1060	3	2
1061	3	3
1062	3	2
1063	3	2
1064	3	2
1065	3	2
1066	3	2
1067	3	2
1068	3	2
1069	3	2
1070	3	2
1071	3	3
1072	3	2
1073	3	2
1074	3	3
1075	3	2
1076	3	2
1077	3	2
1078	3	2
1079	3	2
1080	3	2
1081	3	4
1082	3	2
1083	3	4
1084	3	2
1085	3	2
1086	3	2
1087	3	2
1088	3	2
1089	3	3
1090	3	2
1091	3	2
1092	3	4
1093	3	2
1094	3	2
1095	3	2
1096	3	3
1097	3	2
1098	3	2
1099	3	2
1100	3	2
1101	3	2
1102	3	2
1103	3	5
1104	3	2
1105	3	4
1106	3	2
1107	3	5
1108	3	2
1109	3	6
1110	3	2
1111	3	2
1112	3	2
1113	3	2
1114	3	4
1115	3	2
1116	3	3
1117	3	2
1118	3	3
1119	3	3
1120	3	2
1121	3	3
1122	3	2
1123	3	2
1124	3	2
1125	3	3
1126	3	2
1127	3	3
1128	3	2
1129	3	3
1130	3	2
1131	3	2
1132	3	2
1133	3	4
1134	3	2
1135	3	4
1136	3	2
1137	3	2
1138	3	2
1139	3	4
1140	3	2
1141	3	3
1142	3	3
1143	3	2
1144	3	2
1145	3	2
1146	3	2
1147	3	3
1148	3	4
1149	3	4
1150	3	2
1151	3	3
1152	3	2
1153	3	3
1154	3	2
1155	3	3
1156	3	3
1157	3	3
1158	3	2
1159	3	3
1160	3	2
1161	3	2
1162	3	2
1163	3	3
1164	3	3
1165	3	2
1166	3	4
1167	3	2
1168	3	2
1169	3	2
1170	3	2
1171	3	3
1172	3	3
1173	3	2
1174	3	2
1175	3	2
1176	3	3
1177	3	2
1178	3	2
1179	3	3
1180	3	4
1181	3	2
1182	3	2
1183	3	2
1184	3	2
1185	3	2
1186	3	4
1187	3	3
1188	3	2
1189	3	2
1190	3	2
1191	3	2
1192	3	3
1193	3	3
1194	3	2
1195	3	3
1196	3	2
1197	3	2
1198	3	2
1199	3	3
1200	3	2
1201	3	2
1202	3	3
1203	3	3
1204	3	4
1205	3	3
1206	3	2
1207	3	2
1208	3	2
1209	3	4
1210	3	2
1211	3	3
1212	3	5
1213	3	3
1214	3	2
1215	3	2
1216	3	2
1217	3	2
1218	3	3
1219	3	3
1220	3	3
1221	3	2
1222	3	4
1223	3	2
1224	3	3
1225	3	2
1226	3	3
1227	3	4
1228	3	2
1229	3	3
1230	3	2
1231	3	3
1232	3	3
1233	3	7
1234	3	3
1235	3	5
1236	3	5
1237	3	2
1238	3	2
1239	3	2
1240	3	2
1241	3	2
1242	3	2
1243	3	2
1244	3	2
1245	3	3
1246	3	4
1247	3	2
1248	3	4
1249	3	3
1250	3	2
1251	3	2
1252	3	2
1253	3	2
1254	3	3
1255	3	4
1256	3	3
1257	3	2
1258	3	2
1259	3	2
1260	3	3
1261	3	3
1262	3	3
1263	3	2
1264	3	2
1265	3	3
1266	3	4
1267	3	2
1268	3	3
1269	3	3
1270	3	3
1271	3	3
1272	3	2
1273	3	2
1274	3	2
1275	3	3
1276	3	3
1277	3	3
1278	3	2
1279	3	2
1280	3	4
1281	3	2
1282	3	2
1283	3	2
1284	3	3
1285	3	2
1286	3	3
1287	3	2
1288	3	2
1289	3	2
1290	3	2
1291	3	3
1292	3	2
1293	3	2
1294	3	3
1295	3	2
1296	3	3
1297	3	3
1298	3	2
1299	3	2
1300	3	2
1301	3	3
1302	3	2
1303	3	2
1304	3	2
1305	3	2
1306	3	2
1307	3	2
1308	3	2
1309	3	8
1310	3	2
1311	3	2
1312	3	2
1313	3	2
1314	3	3
1315	3	2
1316	3	2
1317	3	2
1318	3	2
1319	3	2
1320	3	2
1321	3	2
1322	3	3
1323	3	3
1324	3	2
1325	3	2
1326	3	3
1327	3	2
1328	3	3
1329	3	2
1330	3	2
1331	3	2
1332	3	2
1333	3	3
1334	3	2
1335	3	3
1336	3	2
1337	3	4
1338	3	2
1339	3	2
1340	3	2
1341	3	3
1342	3	3
1343	3	2
1344	3	2
1345	3	2
1346	3	3
1347	3	2
1348	3	2
1349	3	3
1350	3	4
1351	3	2
1352	3	2
1353	3	5
1354	3	2
1355	3	2
1356	3	2
1357	3	3
1358	3	2
1359	3	2
1360	3	2
1361	3	3
1362	3	3
1363	3	2
1364	3	2
1365	3	2
1366	3	2
1367	3	3
1368	3	2
1369	3	2
1370	3	2
1371	3	3
1372	3	3
1373	3	2
1374	3	2
1375	3	2
1376	3	2
1377	3	2
1378	3	3
1379	3	3
1380	3	4
1381	3	2
1382	3	2
1383	3	2
1384	3	2
1385	3	2
1386	3	2
1387	3	2
1388	3	2
1389	3	2
1390	3	2
1391	3	2
1392	3	2
1393	3	2
1394	3	2
1395	3	2
1396	3	2
1397	3	2
1398	3	2
1399	3	5
1400	3	2
1401	3	2
1402	3	2
1403	3	2
1404	3	2
1405	3	2
1406	3	2
1407	3	2
1408	3	2
1409	3	2
1410	3	4
1411	3	3
1412	3	3
1413	3	2
1414	3	2
1415	3	2
1416	3	2
1417	3	2
1418	3	4
1419	3	2
1420	3	4
1421	3	2
1422	3	2
1423	3	2
1424	3	4
1425	3	2
1426	3	4
1427	3	3
1428	3	2
1429	3	2
1430	3	2
1431	3	2
1432	3	2
1433	3	2
1434	3	2
1435	3	3
1436	3	3
1437	3	3
1438	3	2
1439	3	3
1440	3	2
1441	3	2
1442	3	2
1443	3	2
1444	3	2
1445	3	4
1446	3	3
1447	3	4
1448	3	2
1449	3	2
1450	3	2
1451	3	2
1452	3	2
1453	3	3
1454	3	2
1455	3	2
1456	3	2
1457	3	2
1458	3	2
1459	3	2
1460	3	2
1461	3	2
1462	3	4
1463	3	4
1464	3	2
1465	3	2
1466	3	2
1467	3	3
1468	3	2
1469	3	2
1470	3	2
1471	3	2
1472	3	2
1473	3	3
1474	3	3
1475	3	4
1476	3	2
1477	3	2
1478	3	2
1479	3	2
1480	3	5
1481	3	2
1482	3	3
1483	3	3
1484	3	2
1485	3	3
1486	3	2
1487	3	2
1488	3	2
1489	3	2
1490	3	3
1491	3	3
1492	3	2
1493	3	2
1494	3	2
1495	3	3
1496	3	5
1497	3	2
1498	3	3
1499	3	4
1500	3	3
1501	3	3
1502	3	2
1503	3	2
1504	3	2
1505	3	3
1506	3	3
1507	3	3
1508	3	3
1509	3	3
1510	3	2
1511	3	3
1512	3	3
1513	3	2
1514	3	3
1515	3	4
1516	3	2
1517	3	2
1518	3	2
1519	3	2
1520	3	2
1521	3	5
1522	3	2
1523	3	3
1524	3	2
1525	3	2
1526	3	3
1527	3	2
1528	3	2
1529	3	2
1530	3	2
1531	3	3
1532	3	2
1533	3	2
1534	3	3
1535	3	2
1536	3	3
1537	3	2
1538	3	3
1539	3	2
1540	3	4
1541	3	2
1542	3	2
1543	3	2
1544	3	2
1545	3	2
1546	3	2
1547	3	2
1548	3	2
1549	3	2
1550	3	2
1551	3	3
1552	3	2
1553	3	3
1554	3	2
1555	3	2
1556	3	2
1557	3	2
1558	3	2
1559	3	2
1560	3	2
1561	3	2
1562	3	2
1563	3	6
1564	3	2
1565	3	2
1566	3	2
1567	3	4
1568	3	2
1569	3	2
1570	3	2
1571	3	2
1572	3	2
1573	3	6
1574	3	3
1575	3	2
1576	3	2
1577	3	5
1578	3	2
1579	3	3
1580	3	2
1581	3	2
1582	3	2
1583	3	3
1584	3	3
1585	3	2
1586	3	2
1587	3	4
1588	3	4
1589	3	2
1590	3	2
1591	3	3
1592	3	4
1593	3	2
1594	3	2
1595	3	2
1596	3	3
1597	3	2
1598	3	2
1599	3	2
1600	3	2
1601	3	2
1602	3	2
1603	3	3
1604	3	3
1605	3	2
1606	3	2
1607	3	2
1608	3	4
1609	3	2
1610	3	2
1611	3	4
1612	3	3
1613	3	2
1614	3	2
1615	3	2
1616	3	2
1617	3	2
1618	3	2
1619	3	2
1620	3	2
1621	3	3
1622	3	2
1623	3	4
1624	3	3
1625	3	3
1626	3	2
1627	3	2
1628	3	3
1629	3	2
1630	3	2
1631	3	3
1632	3	2
1633	3	2
1634	3	5
1635	3	2
1636	3	3
1637	3	2
1638	3	2
1639	3	2
1640	3	2
1641	3	2
1642	3	2
1643	3	2
1644	3	3
1645	3	2
1646	3	2
1647	3	2
1648	3	2
1649	3	2
1650	3	2
1651	3	2
1652	3	2
1653	3	2
1654	3	2
1655	3	2
1656	3	2
1657	3	2
1658	3	2
1659	3	2
1660	3	2
1661	3	5
1662	3	3
1663	3	2
1664	3	4
1665	3	2
1666	3	3
1667	3	2
1668	3	3
1669	3	3
1670	3	4
1671	3	4
1672	3	2
1673	3	4
1674	3	2
1675	3	2
1676	3	2
1677	3	2
1678	3	2
1679	3	3
1680	3	3
1681	3	3
1682	3	3
1683	3	2
1684	3	2
1685	3	3
1686	3	2
1687	3	2
1688	3	2
1689	3	3
1690	3	2
1691	3	2
1692	3	4
1693	3	2
1694	3	3
1695	3	2
1696	3	7
1697	3	2
1698	3	2
1699	3	2
1700	3	3
1701	3	4
1702	3	2
1703	3	3
1704	3	2
1705	3	2
1706	3	3
1707	3	2
1708	3	2
1709	3	2
1710	3	2
1711	3	2
1712	3	2
1713	3	2
1714	3	2
1715	3	2
1716	3	2
1717	3	2
1718	3	2
1719	3	2
1720	3	2
1721	3	2
1722	3	2
1723	3	2
1724	3	3
1725	3	2
1726	3	2
1727	3	2
1728	3	3
1729	3	4
1730	3	3
1731	3	2
1732	3	3
1733	3	3
1734	3	3
1735	3	2
1736	3	2
1737	3	2
1738	3	2
1739	3	3
1740	3	2
1741	3	3
1742	3	2
1743	3	2
1744	3	2
1745	3	2
1746	3	3
1747	3	2
1748	3	2
1749	3	2
1750	3	2
1751	3	2
1752	3	2
1753	3	2
1754	3	2
1755	3	2
1756	3	2
1757	3	2
1758	3	2
1759	3	2
1760	3	5
1761	3	3
1762	3	3
1763	3	3
1764	3	2
1765	3	2
1766	3	2
1767	3	2
1768	3	2
1769	3	3
1770	3	2
1771	3	2
1772	3	2
1773	3	2
1774	3	4
1775	3	2
1776	3	3
1777	3	2
1778	3	2
1779	3	2
1780	3	2
1781	3	2
1782	3	2
1783	3	4
1784	3	3
1785	3	4
1786	3	2
1787	3	3
1788	3	3
1789	3	2
1790	3	2
1791	3	2
1792	3	2
1793	3	2
1794	3	4
1795	3	2
1796	3	2
1797	3	2
1798	3	3
1799	3	2
1800	3	2
1801	3	2
1802	3	2
1803	3	2
1804	3	2
1805	3	2
1806	3	2
1807	3	2
1808	3	3
1809	3	3
1810	3	2
1811	3	2
1812	3	2
1813	3	2
1814	3	2
1815	3	2
1816	3	3
1817	3	2
1818	3	2
1819	3	2
1820	3	2
1821	3	2
1822	3	2
1823	3	5
1824	3	2
1825	3	2
1826	3	2
1827	3	2
1828	3	3
1829	3	2
1830	3	2
1831	3	2
1832	3	2
1833	3	2
1834	3	2
1835	3	2
1836	3	3
1837	3	2
1838	3	3
1839	3	2
1840	3	3
1841	3	2
1842	3	2
1843	3	2
1844	3	2
1845	3	2
1846	3	2
1847	3	2
1848	3	2
1849	3	2
1850	3	2
1851	3	2
1852	3	2
1853	3	2
1854	3	2
1855	3	2
1856	3	2
1857	3	2
1858	3	2
1859	3	2
1860	3	2
1861	3	3
1862	3	2
1863	3	2
1864	3	2
1865	3	2
1866	3	3
1867	3	2
1868	3	4
1869	3	2
1870	3	2
1871	3	2
1872	3	3
1873	3	2
1874	3	2
1875	3	2
1876	3	2
1877	3	3
1878	3	2
1879	3	2
1880	3	2
1881	3	2
1882	3	2
1883	3	2
1884	3	2
1885	3	2
1886	3	5
1887	3	2
1888	3	2
1889	3	2
1890	3	2
1891	3	2
1892	3	3
1893	3	2
1894	3	4
1895	3	2
1896	3	2
1897	3	3
1898	3	2
1899	3	2
1900	3	2
1901	3	5
1902	3	2
1903	3	2
1904	3	2
1905	3	3
1906	3	2
1907	3	2
1908	3	2
1909	3	2
1910	3	2
1911	3	2
1912	3	3
1913	3	2
1914	3	2
1915	3	2
1916	3	3
1917	3	2
1918	3	2
1919	3	2
1920	3	2
1921	3	2
1922	3	2
1923	3	2
1924	3	2
1925	3	2
1926	3	3
1927	3	3
1928	3	3
1929	3	2
1930	3	2
1931	3	2
1932	3	2
1933	3	2
1934	3	2
1935	3	2
1936	3	2
1937	3	2
1938	3	2
1939	3	2
1940	3	2
1941	3	2
1942	3	2
1943	3	2
1944	3	3
1945	3	3
1946	3	2
1947	3	2
1948	3	2
1949	3	2
1950	3	2
1951	3	3
1952	3	2
1953	3	2
1954	3	3
1955	3	2
1956	3	2
1957	3	4
1958	3	2
1959	3	2
1960	3	2
1961	3	2
1962	3	2
1963	3	5
1964	3	3
1965	3	2
1966	3	2
1967	3	2
1968	3	2
1969	3	2
1970	3	2
1971	3	2
1972	3	2
1973	3	2
1974	3	2
1975	3	3
1976	3	2
1977	3	2
1978	3	2
1979	3	2
1980	3	2
1981	3	2
1982	3	2
1983	3	3
1984	3	2
1985	3	2
1986	3	2
1987	3	3
1988	3	2
1989	3	2
1990	3	2
1991	3	3
1992	3	2
1993	3	2
1994	3	3
1995	3	2
1996	3	2
1997	3	2
1998	3	2
1999	3	2
2000	3	4
2001	3	3
2002	3	2
2003	3	2
2004	3	2
2005	3	2
2006	3	3
2007	3	2
2008	3	2
2009	3	2
2010	3	3
2011	3	2
2012	3	2
2013	3	2
2014	3	2
2015	3	2
2016	3	2
2017	3	2
2018	3	2
2019	3	2
2020	3	2
2021	3	2
2022	3	3
2023	3	3
2024	3	2
2025	3	4
2026	3	3
2027	3	2
2028	3	4
2029	3	2
2030	3	2
2031	3	2
2032	3	2
2033	3	3
2034	3	2
2035	3	2
2036	3	2
2037	3	2
2038	3	2
2039	3	2
2040	3	3
2041	3	2
2042	3	4
2043	3	2
2044	3	2
2045	3	2
2046	3	2
2047	3	2
2048	3	2
2049	3	2
2050	3	2
2051	3	2
2052	3	2
2053	3	3
2054	3	3
2055	3	2
2056	3	2
2057	3	2
2058	3	2
2059	3	2
2060	3	3
2061	3	2
2062	3	2
2063	3	3
2064	3	3
2065	3	2
2066	3	2
2067	3	2
2068	3	2
2069	3	2
2070	3	2
2071	3	2
2072	3	2
2073	3	2
2074	3	2
2075	3	3
2076	3	2
2077	3	2
2078	3	3
2079	3	2
2080	3	3
2081	3	3
2082	3	2
2083	3	2
2084	3	2
2085	3	3
2086	3	2
2087	3	3
2088	3	2
2089	3	2
2090	3	2
2091	3	4
2092	3	6
2093	3	2
2094	3	3
2095	3	2
2096	3	2
2097	3	3
2098	3	3
2099	3	3
2100	3	3
2101	3	2
2102	3	2
2103	3	4
2104	3	3
2105	3	2
2106	3	2
2107	3	3
2108	3	2
2109	3	2
2110	3	2
2111	3	2
2112	3	2
2113	3	2
2114	3	2
2115	3	3
2116	3	3
2117	3	2
2118	3	2
2119	3	2
2120	3	2
2121	3	2
2122	3	2
2123	3	2
2124	3	2
2125	3	2
2126	3	2
2127	3	2
2128	3	2
2129	3	2
2130	3	2
2131	3	2
2132	3	2
2133	3	2
2134	3	3
2135	3	2
2136	3	2
2137	3	4
2138	3	2
2139	3	2
2140	3	2
2141	3	2
2142	3	4
